time,open,high,low,close
2020-03-31 20:00:00,1575.07,1599.64,1567.14,1590.37
2020-04-01 20:00:00,1589.66,1620.42,1582.53,1612.89
2020-04-02 20:00:00,1613.24,1626.25,1605.87,1617.09
2020-04-05 20:00:00,1616.09,1670.11,1608.75,1660.09
2020-04-06 20:00:00,1661.39,1675.96,1642.24,1646.42
2020-04-07 20:00:00,1645.54,1656.85,1640.92,1644.89
2020-04-08 20:00:00,1643.72,1690.28,1642.68,1682.44
2020-04-12 20:00:00,1685.89,1722.42,1673.0,1711.39
2020-04-13 20:00:00,1712.86,1747.67,1708.32,1726.69
2020-04-14 20:00:00,1728.19,1730.81,1707.13,1716.67
2020-04-15 20:00:00,1717.02,1738.54,1707.38,1716.79
2020-04-16 20:00:00,1720.84,1720.84,1675.24,1681.39
2020-04-19 20:00:00,1680.35,1702.44,1671.08,1694.35
2020-04-20 20:00:00,1693.59,1697.63,1660.19,1684.89
2020-04-21 20:00:00,1686.02,1718.33,1679.79,1713.39
2020-04-22 20:00:00,1713.26,1738.56,1706.38,1729.59
2020-04-23 20:00:00,1730.66,1736.17,1710.29,1727.39
2020-04-26 20:00:00,1725.9,1727.02,1705.99,1713.29
2020-04-27 20:00:00,1713.17,1714.65,1691.68,1706.07
2020-04-28 20:00:00,1708.35,1717.31,1697.86,1712.42
2020-04-29 20:00:00,1709.63,1721.77,1681.42,1686.78
2020-04-30 20:00:00,1681.63,1705.48,1670.33,1699.69
2020-05-03 20:00:00,1697.68,1713.5,1691.61,1700.68
2020-05-04 20:00:00,1701.44,1711.68,1689.93,1705.51
2020-05-05 20:00:00,1697.41,1708.15,1682.15,1685.5
2020-05-06 20:00:00,1681.39,1722.02,1681.39,1715.77
2020-05-07 20:00:00,1712.04,1723.36,1700.75,1701.58
2020-05-10 20:00:00,1701.09,1712.15,1691.99,1697.49
2020-05-11 20:00:00,1696.14,1711.01,1693.75,1702.15
2020-05-12 20:00:00,1700.5,1718.02,1699.09,1716.27
2020-05-13 20:00:00,1712.66,1736.47,1710.87,1730.12
2020-05-14 20:00:00,1726.18,1751.63,1726.18,1741.81
2020-05-17 20:00:00,1734.98,1765.32,1727.39,1732.91
2020-05-18 20:00:00,1730.7,1747.84,1725.75,1744.54
2020-05-19 20:00:00,1744.22,1753.88,1742.4,1747.76
2020-05-20 20:00:00,1744.09,1748.82,1717.13,1727.01
2020-05-21 20:00:00,1721.82,1740.18,1721.82,1733.95
2020-05-24 20:00:00,1731.61,1734.85,1721.68,1728.28
2020-05-25 20:00:00,1726.6,1735.5,1708.7,1710.67
2020-05-26 20:00:00,1708.33,1716.02,1693.7,1709.42
2020-05-27 20:00:00,1701.66,1727.52,1701.66,1718.01
2020-05-28 20:00:00,1715.88,1737.72,1712.67,1728.9
